volgnummer,filename,side,main_document,reason,series_first,released_path,original_path,folder,exif_orientation,exif_name,rotation_applied,width,height,archief,fonds,signatuur,jaar,maand,dag,extra_info,inverted,grayscale
271,271o.jpg,recto,1,recto,,images/pages-recto/271o.png,images/archive-original/1280-1289 I (1280-1283)/271o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Pietersabdij,,1282,08,25,,0,0
272,272m.jpg,verso,0,verso,,images/pages-verso/272m.png,images/archive-original/1280-1289 I (1280-1283)/272m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,RA Antwerpen,Pitsenburg,,1282,10,17,,0,0
272,272o.jpg,recto,1,recto,,images/pages-recto/272o.png,images/archive-original/1280-1289 I (1280-1283)/272o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,RA Antwerpen,Pitsenburg,,1282,10,17,,0,0
273,273m.jpg,verso,0,verso,,images/pages-verso/273m.png,images/archive-original/1280-1289 I (1280-1283)/273m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,RA Antwerpen,Biezelinge,,1282,05,29,,0,0
273,273o.jpg,recto,1,recto,,images/pages-recto/273o.png,images/archive-original/1280-1289 I (1280-1283)/273o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,RA Antwerpen,Biezelinge,,1282,05,29,,0,0
274,274m.jpg,verso,0,verso,,images/pages-verso/274m.png,images/archive-original/1280-1289 I (1280-1283)/274m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,11,15,,0,0
274,274o.jpg,recto,1,recto,,images/pages-recto/274o.png,images/archive-original/1280-1289 I (1280-1283)/274o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,11,15,,0,0
275,275m.jpg,verso,0,verso,,images/pages-verso/275m.png,images/archive-original/1280-1289 I (1280-1283)/275m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,10,17,,0,0
275,275o.jpg,recto,1,recto,,images/pages-recto/275o.png,images/archive-original/1280-1289 I (1280-1283)/275o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,10,17,,0,0
276,276m.jpg,verso,0,verso,,images/pages-verso/276m.png,images/archive-original/1280-1289 I (1280-1283)/276m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,10,17,,0,0
276,276o.jpg,recto,0,neardup_of=275o,,images/pages-recto/276o.png,images/archive-original/1280-1289 I (1280-1283)/276o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,10,17,,0,0
277,277m.jpg,verso,0,verso,,images/pages-verso/277m.png,images/archive-original/1280-1289 I (1280-1283)/277m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,10,17,,0,0
277,277o.jpg,recto,0,neardup_of=275o,,images/pages-recto/277o.png,images/archive-original/1280-1289 I (1280-1283)/277o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,SA Gent,Stadscharters,,1282,10,17,,0,0
278,278m.jpg,verso,0,verso,,images/pages-verso/278m.png,images/archive-original/1280-1289 I (1280-1283)/278m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1281,08,16,,0,0
278,278o.jpg,recto,1,recto,,images/pages-recto/278o.png,images/archive-original/1280-1289 I (1280-1283)/278o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1281,08,16,,0,0
279,279m.jpg,verso,0,verso,,images/pages-verso/279m.png,images/archive-original/1280-1289 I (1280-1283)/279m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Klein Begijnhof Gent,,,1281,08,xx,,0,0
279,279o.jpg,recto,1,recto,,images/pages-recto/279o.png,images/archive-original/1280-1289 I (1280-1283)/279o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Klein Begijnhof Gent,,,1281,08,xx,,0,0
280,280m.jpg,verso,0,verso,,images/pages-verso/280m.png,images/archive-original/1280-1289 I (1280-1283)/280m.jpg,1280-1289 I (1280-1283),1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1281,11,29,,0,0
280,280o.jpg,recto,1,recto,,images/pages-recto/280o.png,images/archive-original/1280-1289 I (1280-1283)/280o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1281,11,29,,0,0
281,281m.jpg,verso,0,verso,,images/pages-verso/281m.png,images/archive-original/1280-1289 I (1280-1283)/281m.jpg,1280-1289 I (1280-1283),1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1281,05,10,,0,0
281,281o.jpg,recto,1,recto,,images/pages-recto/281o.png,images/archive-original/1280-1289 I (1280-1283)/281o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1281,05,10,,0,0
282,282m.jpg,verso,0,verso,,images/pages-verso/282m.png,images/archive-original/1280-1289 I (1280-1283)/282m.jpg,1280-1289 I (1280-1283),,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1281,05,10,,0,0
282,282o.jpg,recto,1,recto,,images/pages-recto/282o.png,images/archive-original/1280-1289 I (1280-1283)/282o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,Sint-Janshospitaal Brugge,,,1281,05,10,,0,0
283,283m.jpg,verso,0,verso,,images/pages-verso/283m.png,images/archive-original/1280-1289 I (1280-1283)/283m.jpg,1280-1289 I (1280-1283),,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1281,05,10,,0,0
283,283o.jpg,recto,1,recto,,images/pages-recto/283o.png,images/archive-original/1280-1289 I (1280-1283)/283o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1281,05,10,,0,0
284,284m.jpg,verso,0,verso,,images/pages-verso/284m.png,images/archive-original/1280-1289 I (1280-1283)/284m.jpg,1280-1289 I (1280-1283),,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1281,03,28,,0,0
284,284o.jpg,recto,1,recto,,images/pages-recto/284o.png,images/archive-original/1280-1289 I (1280-1283)/284o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1281,03,28,,0,0
285,285m.jpg,verso,0,verso,,images/pages-verso/285m.png,images/archive-original/1280-1289 I (1280-1283)/285m.jpg,1280-1289 I (1280-1283),,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1281,02,14,,0,0
285,285o.jpg,recto,1,recto,,images/pages-recto/285o.png,images/archive-original/1280-1289 I (1280-1283)/285o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1281,02,14,,0,0
286,286m.jpg,verso,0,verso,,images/pages-verso/286m.png,images/archive-original/1280-1289 I (1280-1283)/286m.jpg,1280-1289 I (1280-1283),,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1281,01,xx,,0,0
286,286o.jpg,recto,1,recto,,images/pages-recto/286o.png,images/archive-original/1280-1289 I (1280-1283)/286o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1281,01,xx,,0,0
287,287m.jpg,verso,0,verso,,images/pages-verso/287m.png,images/archive-original/1280-1289 I (1280-1283)/287m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Potterie Brugge,,,1281,04,25,,0,0
287,287o.jpg,recto,1,recto,,images/pages-recto/287o.png,images/archive-original/1280-1289 I (1280-1283)/287o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Potterie Brugge,,,1281,04,25,,0,0
288,288m.jpg,verso,0,verso,,images/pages-verso/288m.png,images/archive-original/1280-1289 I (1280-1283)/288m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,12,xx,,0,0
288,288o.jpg,recto,1,recto,,images/pages-recto/288o.png,images/archive-original/1280-1289 I (1280-1283)/288o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,12,xx,,0,0
289,289m.jpg,verso,0,verso,,images/pages-verso/289m.png,images/archive-original/1280-1289 I (1280-1283)/289m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,10,xx,,0,0
289,289o.jpg,recto,1,recto,,images/pages-recto/289o.png,images/archive-original/1280-1289 I (1280-1283)/289o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,10,xx,,0,0
290,290m.jpg,verso,0,verso,,images/pages-verso/290m.png,images/archive-original/1280-1289 I (1280-1283)/290m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,10,11,,0,0
290,290o.jpg,recto,1,recto,,images/pages-recto/290o.png,images/archive-original/1280-1289 I (1280-1283)/290o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,10,11,,0,0
291,291m.jpg,verso,0,verso,,images/pages-verso/291m.png,images/archive-original/1280-1289 I (1280-1283)/291m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,04,26,,0,0
291,291o.jpg,recto,1,recto,,images/pages-recto/291o.png,images/archive-original/1280-1289 I (1280-1283)/291o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Begijnhof,,1281,04,26,,0,0
292,292m.jpg,verso,0,verso,,images/pages-verso/292m.png,images/archive-original/1280-1289 I (1280-1283)/292m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,01,18,,0,0
292,292o.jpg,recto,1,recto,,images/pages-recto/292o.png,images/archive-original/1280-1289 I (1280-1283)/292o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,01,18,,0,0
293,293m.jpg,verso,0,verso,,images/pages-verso/293m.png,images/archive-original/1280-1289 I (1280-1283)/293m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,02,04,,0,0
293,293o.jpg,recto,1,recto,,images/pages-recto/293o.png,images/archive-original/1280-1289 I (1280-1283)/293o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,02,04,,0,0
294,294m.jpg,verso,0,verso,,images/pages-verso/294m.png,images/archive-original/1280-1289 I (1280-1283)/294m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,02,21,,0,0
294,294o.jpg,recto,1,recto,,images/pages-recto/294o.png,images/archive-original/1280-1289 I (1280-1283)/294o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,02,21,,0,0
295,295m.jpg,verso,0,verso,,images/pages-verso/295m.png,images/archive-original/1280-1289 I (1280-1283)/295m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,02,21,,0,0
295,295o.jpg,recto,1,recto,,images/pages-recto/295o.png,images/archive-original/1280-1289 I (1280-1283)/295o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,02,21,,0,0
296,296m.jpg,verso,0,verso,,images/pages-verso/296m.png,images/archive-original/1280-1289 I (1280-1283)/296m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,06,21,,0,0
296,296o.jpg,recto,1,recto,,images/pages-recto/296o.png,images/archive-original/1280-1289 I (1280-1283)/296o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1281,06,21,,0,0
297,297m.jpg,verso,0,verso,,images/pages-verso/297m.png,images/archive-original/1280-1289 I (1280-1283)/297m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Ronse,abdij Ename,,1281,07,06,,0,0
297,297o.jpg,recto,1,recto,,images/pages-recto/297o.png,images/archive-original/1280-1289 I (1280-1283)/297o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Ronse,abdij Ename,,1281,07,06,,0,0
298,298m.jpg,verso,0,verso,,images/pages-verso/298m.png,images/archive-original/1280-1289 I (1280-1283)/298m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,chron. suppl. 113,,1281,05,xx,,0,0
298,298o.jpg,recto,1,recto,,images/pages-recto/298o.png,images/archive-original/1280-1289 I (1280-1283)/298o.jpg,1280-1289 I (1280-1283),,missing,0,1168,1654,RA Gent,chron. suppl. 113,,1281,05,xx,,0,0
299,299m.jpg,verso,0,verso,,images/pages-verso/299m.png,images/archive-original/1280-1289 I (1280-1283)/299m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Saint-Genois,288,1281,05,25,,0,0
299,299o.jpg,recto,1,recto,,images/pages-recto/299o.png,images/archive-original/1280-1289 I (1280-1283)/299o.jpg,1280-1289 I (1280-1283),,missing,0,1168,1654,RA Gent,Saint-Genois,288,1281,05,25,,0,0
300,300m.jpg,verso,0,verso,,images/pages-verso/300m.png,images/archive-original/1280-1289 I (1280-1283)/300m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Ronse,abdij Ename,,1281,07,06,,0,0
300,300o.jpg,recto,1,recto,,images/pages-recto/300o.png,images/archive-original/1280-1289 I (1280-1283)/300o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Ronse,abdij Ename,,1281,07,06,,0,0
301,301m.jpg,verso,0,verso,,images/pages-verso/301m.png,images/archive-original/1280-1289 I (1280-1283)/301m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Elizabeth,,1281,06,08,,0,0
301,301o.jpg,recto,1,recto,,images/pages-recto/301o.png,images/archive-original/1280-1289 I (1280-1283)/301o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Elizabeth,,1281,06,08,,0,0
302,302m.jpg,verso,0,verso,,images/pages-verso/302m.png,images/archive-original/1280-1289 I (1280-1283)/302m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Baafs,,1281,07,18,,0,0
302,302o.jpg,recto,1,recto,,images/pages-recto/302o.png,images/archive-original/1280-1289 I (1280-1283)/302o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Baafs,,1281,07,18,,0,0
303,303m.jpg,verso,0,verso,,images/pages-verso/303m.png,images/archive-original/1280-1289 I (1280-1283)/303m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,xx,xx,,0,0
303,303o.jpg,recto,1,recto,,images/pages-recto/303o.png,images/archive-original/1280-1289 I (1280-1283)/303o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,xx,xx,,0,0
304,304m.jpg,verso,0,verso,,images/pages-verso/304m.png,images/archive-original/1280-1289 I (1280-1283)/304m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
304,304o.jpg,recto,1,recto,,images/pages-recto/304o.png,images/archive-original/1280-1289 I (1280-1283)/304o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
305,305m.jpg,verso,0,verso,,images/pages-verso/305m.png,images/archive-original/1280-1289 I (1280-1283)/305m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
305,305o.jpg,recto,1,recto,,images/pages-recto/305o.png,images/archive-original/1280-1289 I (1280-1283)/305o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
306,306m.jpg,verso,0,verso,,images/pages-verso/306m.png,images/archive-original/1280-1289 I (1280-1283)/306m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
306,306o.jpg,recto,1,recto,,images/pages-recto/306o.png,images/archive-original/1280-1289 I (1280-1283)/306o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
307,307m.jpg,verso,0,verso,,images/pages-verso/307m.png,images/archive-original/1280-1289 I (1280-1283)/307m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
307,307o.jpg,recto,1,recto,,images/pages-recto/307o.png,images/archive-original/1280-1289 I (1280-1283)/307o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
308,308m.jpg,verso,0,verso,,images/pages-verso/308m.png,images/archive-original/1280-1289 I (1280-1283)/308m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
308,308o.jpg,recto,1,recto,,images/pages-recto/308o.png,images/archive-original/1280-1289 I (1280-1283)/308o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Rijke Gasthuis,,1281,07,06,,0,0
309,309m.jpg,verso,0,verso,,images/pages-verso/309m.png,images/archive-original/1280-1289 I (1280-1283)/309m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Pietersabdij,,1281,10,17,,0,0
309,309o.jpg,recto,1,recto,,images/pages-recto/309o.png,images/archive-original/1280-1289 I (1280-1283)/309o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Pietersabdij,,1281,10,17,,0,0
310,310m.jpg,verso,0,verso,,images/pages-verso/310m.png,images/archive-original/1280-1289 I (1280-1283)/310m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,RA Antwerpen,Biezelinge,,1281,07,25,,0,0
310,310o.jpg,recto,1,recto,,images/pages-recto/310o.png,images/archive-original/1280-1289 I (1280-1283)/310o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,RA Antwerpen,Biezelinge,,1281,07,25,,0,0
311,311m.jpg,verso,0,verso,,images/pages-verso/311m.png,images/archive-original/1280-1289 I (1280-1283)/311m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Baafs,,12xx,xx,xx,,0,0
311,311o.jpg,recto,1,recto,,images/pages-recto/311o.png,images/archive-original/1280-1289 I (1280-1283)/311o.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Sint-Baafs,,12xx,xx,xx,,0,0
312,312m.jpg,verso,0,verso,,images/pages-verso/312m.png,images/archive-original/1280-1289 I (1280-1283)/312m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,ARA Brussel,Kerkelijk fonds,7015,12xx,xx,xx,,0,0
312,312o.jpg,recto,1,recto,,images/pages-recto/312o.png,images/archive-original/1280-1289 I (1280-1283)/312o.jpg,1280-1289 I (1280-1283),,missing,0,1436,2024,ARA Brussel,Kerkelijk fonds,7015,12xx,xx,xx,,0,0
313,313m.jpg,verso,0,verso,,images/pages-verso/313m.png,images/archive-original/1280-1289 I (1280-1283)/313m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1280,06,28,,0,0
313,313o.jpg,recto,1,recto,,images/pages-recto/313o.png,images/archive-original/1280-1289 I (1280-1283)/313o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1280,06,28,,0,0
314,314m.jpg,verso,0,verso,,images/pages-verso/314m.png,images/archive-original/1280-1289 I (1280-1283)/314m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1280,03,09,,0,0
314,314o.jpg,recto,1,recto,,images/pages-recto/314o.png,images/archive-original/1280-1289 I (1280-1283)/314o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Groot Seminarie Brugge,Ter Duinen,,1280,03,09,,0,0
315,315m.jpg,verso,0,verso,,images/pages-verso/315m.png,images/archive-original/1280-1289 I (1280-1283)/315m.jpg,1280-1289 I (1280-1283),1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1280,05,xx,,0,0
315,315o.jpg,recto,1,recto,,images/pages-recto/315o.png,images/archive-original/1280-1289 I (1280-1283)/315o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1280,05,xx,,0,0
316,316m.jpg,verso,0,verso,,images/pages-verso/316m.png,images/archive-original/1280-1289 I (1280-1283)/316m.jpg,1280-1289 I (1280-1283),1,native,0,1436,2024,Sint-Janshospitaal Brugge,,,1280,02,17,,0,0
316,316o.jpg,recto,1,recto,,images/pages-recto/316o.png,images/archive-original/1280-1289 I (1280-1283)/316o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1280,02,17,,0,0
317,317m.jpg,verso,0,verso,,images/pages-verso/317m.png,images/archive-original/1280-1289 I (1280-1283)/317m.jpg,1280-1289 I (1280-1283),,missing,0,1436,2024,Sint-Janshospitaal Brugge,,,1280,02,09,,0,0
317,317o.jpg,recto,1,recto,,images/pages-recto/317o.png,images/archive-original/1280-1289 I (1280-1283)/317o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Sint-Janshospitaal Brugge,,,1280,02,09,,0,0
318,318m.jpg,verso,0,verso,,images/pages-verso/318m.png,images/archive-original/1280-1289 I (1280-1283)/318m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Potterie Brugge,,,1280,04,13,,0,0
318,318o.jpg,recto,1,recto,,images/pages-recto/318o.png,images/archive-original/1280-1289 I (1280-1283)/318o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Potterie Brugge,,,1280,04,13,,0,0
319,319m.jpg,verso,0,verso,,images/pages-verso/319m.png,images/archive-original/1280-1289 I (1280-1283)/319m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,12,07,,0,0
319,319o.jpg,recto,1,recto,,images/pages-recto/319o.png,images/archive-original/1280-1289 I (1280-1283)/319o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,12,07,,0,0
320,320m.jpg,verso,0,verso,,images/pages-verso/320m.png,images/archive-original/1280-1289 I (1280-1283)/320m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,09,21,,0,0
320,320o.jpg,recto,1,recto,,images/pages-recto/320o.png,images/archive-original/1280-1289 I (1280-1283)/320o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,09,21,,0,0
321,321m.jpg,verso,0,verso,,images/pages-verso/321m.png,images/archive-original/1280-1289 I (1280-1283)/321m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,09,19,,0,0
321,321o.jpg,recto,1,recto,,images/pages-recto/321o.png,images/archive-original/1280-1289 I (1280-1283)/321o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,09,19,,0,0
322,322m.jpg,verso,0,verso,,images/pages-verso/322m.png,images/archive-original/1280-1289 I (1280-1283)/322m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,07,05,,0,0
322,322o.jpg,recto,1,recto,,images/pages-recto/322o.png,images/archive-original/1280-1289 I (1280-1283)/322o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,C.O.O. Brugge,Magdalenahospitaal,,1280,07,05,,0,0
323,323m.jpg,verso,0,verso,,images/pages-verso/323m.png,images/archive-original/1280-1289 I (1280-1283)/323m.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1280,12,20,,0,0
323,323o.jpg,recto,1,recto,,images/pages-recto/323o.png,images/archive-original/1280-1289 I (1280-1283)/323o.jpg,1280-1289 I (1280-1283),6,90-cw,1,2024,1436,Bisdom Brugge,Urbanisten,,1280,12,20,,0,0
324,324m.jpg,verso,0,verso,,images/pages-verso/324m.png,images/archive-original/1280-1289 I (1280-1283)/324m.jpg,1280-1289 I (1280-1283),6,90-cw,1,1654,1168,RA Gent,Gaillard,709,1280,xx,xx,,0,0
324,324o.jpg,recto,1,recto,,images/pages-recto/324o.png,images/archive-original/1280-1289 I (1280-1283)/324o.jpg,1280-1289 I (1280-1283),1,native,0,1168,1654,RA Gent,Gaillard,709,1280,xx,xx,,0,0
