filename,inverted,p2,p98,span,mean,n_interior,applied
1343o.png,0,78.0,254.0,176.0,199.0847649270747,2140272,1
1344o.png,0,87.0,253.0,166.0,222.33920270070837,1734656,1
1345o.png,0,61.0,255.0,194.0,201.913611101349,1991830,1
1346o.png,0,65.0,254.0,189.0,216.4916295435521,1907841,1
1347o.png,0,72.0,254.0,182.0,224.05396496646614,1434968,1
1348o.png,0,61.0,254.0,193.0,195.55983838470235,1028863,1
1349o.png,0,72.0,255.0,183.0,222.89903869095724,1299270,1
1350o.png,0,59.0,254.0,195.0,211.05796651193035,1107260,1
1351o.png,0,47.0,254.0,207.0,211.46454847832385,1425369,1
1352o.png,0,57.0,254.0,197.0,217.49161517714742,1164962,1
1353o.png,0,61.0,255.0,194.0,216.95821825623963,1098901,1
1354o.png,0,51.0,254.0,203.0,221.5711504240327,1784768,1
1355o.png,0,52.0,254.0,202.0,202.19609083141134,887094,1
1356o.png,0,94.0,252.0,158.0,165.17836169476286,1005356,1
1357o.png,0,58.0,254.0,196.0,216.91750958507055,1479384,1
1358o.png,0,57.0,254.0,197.0,197.98769230362683,1513687,1
1359o.png,0,51.0,254.0,203.0,213.21403565378722,1487640,1
1360o.png,0,69.0,254.0,185.0,215.15969047873844,2093168,1
1364o.png,0,56.0,253.0,197.0,185.02682242601827,3365020,1
1366o.png,0,87.0,223.0,136.0,163.93688609465795,2671218,1
1368o.png,0,185.0,254.0,69.0,241.41398466687423,513920,1
1369o.png,0,79.0,254.0,175.0,179.91735284894,1441308,1
1371o.png,0,116.0,253.0,137.0,225.50763268534678,1860944,1
1373o.png,0,108.0,252.0,144.0,223.39654015124327,3156901,1
1375o.png,0,111.0,250.0,139.0,185.30399789122222,1308815,1
1378o.png,0,100.0,253.0,153.0,184.06986507329412,1440634,1
1379o.png,0,128.0,225.0,97.0,187.2499774951632,1444134,1
1380o.png,0,50.0,255.0,205.0,219.91517319065852,2815914,1
1383o.png,0,68.0,225.0,157.0,166.3055151671393,1163700,1
1384o.png,0,83.0,242.0,159.0,197.86738521222557,1235737,1
1385o.png,0,66.0,254.0,188.0,220.98809502129683,988410,1
1387o.png,0,102.0,246.0,144.0,187.78811992350424,1230918,1
1388o.png,0,96.0,214.0,118.0,151.75354475108466,447140,1
1389o.png,0,83.0,254.0,171.0,164.0961430105823,1817376,1
1390o.png,0,85.0,252.0,167.0,161.91437121408393,1296912,1
1391o.png,0,2.0,226.0,224.0,183.1884987499669,1057572,1
1392o.png,0,3.0,231.0,228.0,194.68580967853052,1718608,1
1393o.png,0,10.0,232.0,222.0,199.89866344738698,918632,1
1394o.png,0,1.0,246.0,245.0,183.82929904593377,3153345,1
1395o.png,0,28.0,249.0,221.0,200.13032440866783,1322776,1
1396o.png,0,78.0,220.0,142.0,158.32840567941335,1950624,1
1397o.png,0,97.0,234.0,137.0,169.21409326723264,1041845,1
1399o.png,0,88.0,252.0,164.0,213.62904931678145,2095230,1
1406o.png,0,66.0,255.0,189.0,233.6618715520649,5818700,1
1407o.png,0,30.0,255.0,225.0,226.52751475290472,6339599,1
